tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
818,Give-key_6-agent_2,0.9,Greet-agent_2,0.5,Greet-agent_2,0.1,agent_1-find-chess_3
819,Greet-agent_1,0.9,Inform-agent_1-key_5,0.5,Give-box_4-agent_1,0.1,agent_2-find-banana_3
820,Harm-agent_2-Find-chess_6,0.9,PutInto-chess_6-banana_7,0.5,Greet-agent_1,0.1,agent_2-playwith-chess_6-agent_1
821,PutInto-chess_6-key_5,0.9,PlayWith-box_4-agent_1,0.5,Greet-agent_1,0.1,agent_2-playwith-chess_6-agent_1
822,Observe-banana_7,0.9,Get-key_5,0.5,PutOnto-chess_6-chess_6,0.1,agent_2-na
823,PlayWith-banana_7-agent_1,0.9,Give-key_5-agent_1,0.5,Greet-agent_1,0.1,agent_2-find-banana_3
824,Give-box_4-agent_1,0.9,Give-key_5-agent_1,0.5,Give-key_5-agent_1,0.1,agent_2-find-banana_3
825,Give-box_4-agent_1,0.9,Help-agent_2-PutOnto-chess_6-box_4,0.5,Get-box_4,0.1,agent_2-find-banana_3
826,Give-box_4-agent_1,0.9,Observe-box_4,0.5,Inform-agent_1-box_4,0.1,agent_2-find-banana_3
827,Get-box_4,0.9,Give-key_5-agent_1,0.5,PlayWith-box_4-agent_1,0.1,agent_2-find-banana_3
828,PutOnto-box_5-shelf_4,0.9,Help-agent_1-RespondTo-agent_2,0.5,Get-box_5,0.1,agent_1-find-cup_3
829,PutOnto-table_6-shelf_4,0.9,PlayWith-box_5-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-find-cup_3
830,Inform-agent_2-box_5,0.9,PutInto-cup_3-table_6,0.5,Harm-agent_1-Inform-agent_2-cup_3,0.1,agent_1-find-cup_3
831,Greet,0.9,Find-books_3,0.5,PutInto-books_3-box_4,0.1,agent_1-help-agent_2-na
832,Help-agent_1-RespondTo,0.9,Help-agent_1-Get-books_3,0.5,Observe-books_3,0.1,agent_1-help-agent_2-na
833,Greet-agent_2,0.9,RespondTo-agent_2,0.5,PlayWith-books_3-agent_2,0.1,agent_1-help-agent_2-find-books_3
834,Greet-agent_2,0.9,Find-box_4,0.5,RequestHelp-agent_1-Greet-agent_2,0.1,agent_1-help-agent_2-find-books_3
835,Inform-agent_2-box_4,0.9,Help-agent_1-PutInto-box_4-box_4,0.5,PutInto-key_5-key_5,0.1,agent_1-help-agent_2-get-books_3-box_4
836,Observe-key_5,0.9,Find-agent_2,0.5,Harm-agent_1-Greet-agent_2,0.1,agent_1-help-agent_2-get-books_3-box_4
837,Inform-agent_2-box_4,0.9,Observe-box_4,0.5,RespondTo-agent_2,0.1,agent_1-help-agent_2-get-books_3-box_4
838,RequestHelp-agent_1-RespondTo-agent_2,0.9,Give-books_3-agent_2,0.5,PutInto-box_4-box_4,0.1,agent_1-help-agent_2-get-books_3-box_4
839,Inform-agent_2-key_3,0.9,Inform-agent_2-key_3,0.5,RespondTo-agent_2,0.1,agent_1-open-box_4
840,PutInto-key_3-box_4,0.9,Inform-agent_2-box_4,0.5,Inform-agent_2-box_4,0.1,agent_1-open-box_4
841,Give-key_3-agent_2,0.9,Help-agent_1-RespondTo-agent_2,0.5,PlayWith-key_3-agent_2,0.1,agent_1-open-box_4
842,Open-key_3,0.9,Greet-agent_2,0.5,PutInto-box_4-key_3,0.1,agent_1-open-box_4
843,Open-box_4,0.9,Harm-agent_1-Observe-box_4,0.5,Find-key_3,0.1,agent_1-open-box_4
844,Inform-agent_2-box_4,0.9,Harm-agent_1-PutOnto-box_4-key_3,0.5,Open-key_3,0.1,agent_1-open-box_4
845,RequestHelp-agent_1-PlayWith-box_4-agent_2,0.9,Greet-agent_2,0.5,Open-box_4,0.1,agent_1-open-box_4
846,Get-box_4,0.9,RespondTo-agent_2,0.5,Observe-agent_2,0.1,agent_1-open-box_4
847,Give-box_4-agent_2,0.9,PlayWith-key_3-agent_2,0.5,PutInto-key_3-box_4,0.1,agent_1-open-box_4
848,Find-table_7,0.9,Open-table_7,0.5,Inform-agent_2-table_7,0.1,agent_1-find-banana_3
849,Observe-agent_2,0.9,PutInto-key_5-key_5,0.5,RespondTo-agent_2,0.1,agent_1-find-banana_3
850,Get-box_4,0.9,Help-agent_1-Find-key_5,0.5,PlayWith-key_5-agent_2,0.1,agent_1-find-banana_3
851,RespondTo-agent_2,0.9,Give-key_5-agent_2,0.5,Give-key_5-agent_2,0.1,agent_1-find-banana_3
852,Give-key_5-agent_2,0.9,RequestHelp-agent_1-Get-banana_3,0.5,PutInto-box_4-key_5,0.1,agent_1-find-banana_3
853,Find-box_4,0.9,RespondTo-agent_2,0.5,PutOnto-key_5-banana_3,0.1,agent_1-find-banana_3
854,Give,0.9,Help-agent_2-Greet,0.5,Help-agent_2-Find,0.1,agent_2-playwith-chess_7-agent_1
855,Harm-agent_2-Find-table_4,0.9,RequestHelp-agent_2-Greet-agent_1,0.5,PutOnto-box_8-table_4,0.1,agent_2-playwith-chess_7-agent_1
856,RequestHelp-agent_2-Get-box_8,0.9,PutInto-banana_9-box_8,0.5,Harm-agent_2-Find-key_6,0.1,agent_2-playwith-chess_7-agent_1
857,PutOnto-box_8-box_8,0.9,Give-dumbbell_10-agent_1,0.5,Give-chess_7-agent_1,0.1,agent_2-playwith-chess_7-agent_1
858,Inform-agent_1-box_8,0.9,Give-dumbbell_10-agent_1,0.5,PutOnto-banana_9-box_5,0.1,agent_2-playwith-chess_7-agent_1
859,PlayWith-chess_7-agent_1,0.9,Inform-agent_1-box_5,0.5,Open-banana_3,0.1,agent_2-playwith-chess_7-agent_1
860,Find-box_5,0.9,Get-box_8,0.5,Help-agent_2-Give-chess_7-agent_1,0.1,agent_2-playwith-chess_7-agent_1
861,Observe-table_4,0.9,Give-box_8-agent_1,0.5,Open-box_5,0.1,agent_2-playwith-chess_7-agent_1
862,RequestHelp-agent_2-Greet-agent_1,0.9,Greet-agent_1,0.5,Get-dumbbell_10,0.1,agent_2-playwith-chess_7-agent_1
863,RespondTo,0.9,Help-agent_2-Observe-table_6,0.5,PlayWith-table_6,0.1,agent_2-find-key_3
864,PutInto-key_3-key_3,0.9,RequestHelp-agent_2-PlayWith-box_4,0.5,PutInto-box_4-box_4,0.1,agent_2-find-key_3
865,Open-box_6,0.9,Find-box_6,0.5,PlayWith-box_6,0.1,agent_1-playwith-chess_5-agent_2
866,Get-box_6,0.9,Give-box_6,0.5,Get-box_6,0.1,agent_1-playwith-chess_5-agent_2
867,RequestHelp-agent_1-Give-box_6,0.9,Harm-agent_1-Get-box_6,0.5,Get-box_6,0.1,agent_1-playwith-chess_5-agent_2
868,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Harm-agent_1-RespondTo-agent_2,0.1,agent_1-playwith-chess_5-agent_2
869,Get-box_6,0.9,Observe-box_6,0.5,PlayWith-box_6-agent_2,0.1,agent_1-observe-agent_2
870,Give-box_6-agent_2,0.9,Observe-agent_2,0.5,Inform-agent_2-key_3,0.1,agent_1-putinto-key_3-box_6
871,Inform-agent_2-box_6,0.9,PutOnto-box_6-key_3,0.5,Give-key_3-agent_2,0.1,agent_1-putinto-key_3-box_6
872,Help-agent_1-PlayWith-key_3-agent_2,0.9,Give-box_6-agent_2,0.5,Help-agent_1-RespondTo-agent_2,0.1,agent_1-harm-agent_2-get-key_3-me
873,Observe-key_3,0.9,Find-box_6,0.5,PutInto-key_3-key_3,0.1,agent_1-putinto-key_3-box_6
874,Open-box_6,0.9,Open-box_6,0.5,Find-box_6,0.1,agent_1-putonto-banana_3-table_4
875,Open-banana_5,0.9,Inform-agent_2-box_6,0.5,PutOnto-banana_5-banana_5,0.1,agent_1-help-agent_2-na
876,PutInto-box_6-banana_3,0.9,Find-agent_2,0.5,PlayWith-table_4-agent_2,0.1,agent_1-help-agent_2-get-banana_3-me
877,RespondTo-agent_2,0.9,Observe-agent_2,0.5,Observe-banana_3,0.1,agent_1-give-banana_3-agent_2
878,Open-table_4,0.9,Help-agent_1-Open-table_4,0.5,Help-agent_1-RespondTo-agent_2,0.1,agent_1-give-banana_5-agent_2
879,Harm-agent_1-PutInto-banana_3-table_4,0.9,PlayWith-banana_5-agent_2,0.5,Observe-agent_2,0.1,agent_1-help-agent_2-na
880,Harm-agent_2-PutOnto,0.9,RequestHelp-agent_2-Inform,0.5,PutOnto,0.1,agent_2-give-banana_5-agent_1
881,Observe-world,0.9,RespondTo-agent_1,0.5,Get-banana_5,0.1,agent_2-give-banana_5-agent_1
882,Inform-agent_1-banana_3,0.9,PlayWith-banana_5-agent_1,0.5,Open-banana_5,0.1,agent_2-harm-agent_1-na
883,RequestHelp-agent_2-PutOnto-banana_5-banana_3,0.9,Give-box_6-agent_1,0.5,RequestHelp-agent_2-Get-box_6,0.1,agent_2-harm-agent_1-na
884,Help-agent_2-Give-banana_3-agent_1,0.9,Observe-banana_3,0.5,Open-banana_5,0.1,agent_2-requesthelp-agent_1-get-banana_5-box_6
885,Inform-agent_1-banana_5,0.9,Get-box_6,0.5,PlayWith-box_6-agent_1,0.1,agent_2-requesthelp-agent_1-get-banana_5-box_6
886,RequestHelp-agent_2-Get-banana_5,0.9,PutInto-banana_3-box_6,0.5,PutInto-banana_3-banana_5,0.1,agent_2-harm-agent_1-na
887,RespondTo,0.9,Harm-agent_2-Greet,0.5,PutOnto,0.1,agent_2-find-table_4
888,PutInto-table_8-table_4,0.9,RequestHelp-agent_2-Find-cup_7,0.5,Help-agent_2-Observe-cup_7,0.1,agent_2-find-banana_3
889,PlayWith-table_8-agent_1,0.9,PlayWith-table_8-agent_1,0.5,PlayWith-key_6-agent_1,0.1,agent_2-find-banana_3
890,Find-table_4,0.9,Open-key_6,0.5,PutInto-box_5-table_4,0.1,agent_2-find-banana_3
891,Observe-table_8,0.9,Get-box_5,0.5,PutOnto-table_4-cup_7,0.1,agent_2-putonto-banana_3-table_4
892,Open-table_4,0.9,Greet-agent_1,0.5,Greet-agent_1,0.1,agent_2-putonto-banana_3-table_4
893,Find-table_4,0.9,Observe-table_4,0.5,Inform-agent_1-table_4,0.1,agent_2-putonto-banana_3-table_4
894,RequestHelp-agent_2-Get-box_5,0.9,RequestHelp-agent_2-Find-agent_1,0.5,Inform-agent_1-box_5,0.1,agent_2-putonto-banana_3-table_4
895,Give-box_5-agent_1,0.9,PutInto-cup_7-key_6,0.5,RespondTo-agent_1,0.1,agent_2-putonto-banana_3-table_4
896,RequestHelp-agent_2-Get-table_4,0.9,Get-cup_7,0.5,Help-agent_2-Observe-agent_1,0.1,agent_2-putonto-banana_3-table_4
897,Help-agent_2-PutOnto-banana_7-banana_7,0.9,Observe-world,0.5,Observe-world,0.1,agent_2-open-box_4
898,Observe-key_3,0.9,Observe-box_4,0.5,Open-key_3,0.1,agent_2-open-box_4
899,Help-agent_2-Greet,0.9,Open-key_3,0.5,Open-box_4,0.1,agent_2-open-box_4
900,RespondTo-agent_1,0.9,Find-table_8,0.5,Get-table_8,0.1,agent_2-open-box_4
901,RespondTo-agent_1,0.9,Greet-agent_1,0.5,RequestHelp-agent_2-Observe-banana_7,0.1,agent_2-open-box_4
902,Help-agent_2-PutInto-key_3-key_3,0.9,RequestHelp-agent_2-RespondTo-agent_1,0.5,Give-box_4-agent_1,0.1,agent_2-open-box_4
903,PlayWith-table_8-agent_1,0.9,RequestHelp-agent_2-PlayWith-box_4-agent_1,0.5,PutInto-box_4-box_4,0.1,agent_2-open-box_4
904,Find-table_8,0.9,Greet-agent_1,0.5,Greet-agent_1,0.1,agent_2-open-box_4
905,PutInto-banana_7-box_4,0.9,PlayWith-key_3-agent_1,0.5,Harm-agent_2-PlayWith-banana_7-agent_1,0.1,agent_2-open-box_4
906,Inform-agent_1-box_4,0.9,PlayWith-box_4-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-open-box_4
907,PutInto-books_6-books_6,0.9,Give-books_6-agent_2,0.5,Open-books_6,0.1,agent_1-find-chess_3
908,Observe-books_6,0.9,Inform-agent_2-shelf_4,0.5,Find-chess_3,0.1,agent_1-playwith-chess_3-agent_2
909,RespondTo-agent_2,0.9,Give-chess_3-agent_2,0.5,PlayWith-shelf_4-agent_2,0.1,agent_1-playwith-chess_3-agent_2
910,RequestHelp-agent_1-Find-chess_3,0.9,Give-shelf_4-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_3-agent_2
911,Inform,0.9,Harm-agent_2-Give,0.5,Greet,0.1,agent_2-putinto-chess_3-shelf_4
912,PutOnto-key_5-box_7,0.9,Observe-box_7,0.5,Give-chess_3,0.1,agent_2-putinto-chess_3-shelf_4
913,RespondTo-agent_1,0.9,Greet-agent_1,0.5,Find-box_7,0.1,agent_2-putinto-chess_3-shelf_4
914,Open-chess_3,0.9,PutInto-shelf_4-chess_3,0.5,RequestHelp-agent_2-PlayWith-box_7-agent_1,0.1,agent_2-putinto-chess_3-shelf_4
915,PlayWith-shelf_4-agent_1,0.9,Get-box_7,0.5,RespondTo-agent_1,0.1,agent_2-putinto-chess_3-shelf_4
916,Open-key_5,0.9,RequestHelp-agent_2-PlayWith-chess_3-agent_1,0.5,PutInto-box_7-box_7,0.1,agent_2-putinto-chess_3-shelf_4
917,Greet-agent_1,0.9,Find-cup_8,0.5,PutOnto-shelf_4-shelf_4,0.1,agent_2-putinto-chess_3-shelf_4
918,PutOnto-box_7-cup_8,0.9,Help-agent_2-PutOnto-chess_3-box_7,0.5,Inform-agent_1-shelf_4,0.1,agent_2-putinto-chess_3-shelf_4
919,RespondTo-agent_1,0.9,PutInto-key_6-key_6,0.5,PutOnto-shelf_4-key_6,0.1,agent_2-find-timer_3
920,PutOnto-shelf_4-key_6,0.9,PutInto-shelf_4-key_6,0.5,Harm-agent_2-PutOnto-key_6-shelf_4,0.1,agent_2-find-timer_3
921,Greet-agent_1,0.9,Open-shelf_4,0.5,Open-key_6,0.1,agent_2-find-timer_3
922,RespondTo-agent_1,0.9,PutOnto-box_5-shelf_4,0.5,PutOnto-shelf_4-shelf_4,0.1,agent_2-find-timer_3
923,RespondTo-agent_1,0.9,PutOnto-box_5-box_5,0.5,Observe-shelf_4,0.1,agent_2-find-timer_3
924,Observe-agent_1,0.9,PutOnto-timer_3-shelf_4,0.5,PlayWith-timer_3-agent_1,0.1,agent_2-find-timer_3
925,PutOnto-box_5-key_6,0.9,Observe-key_6,0.5,Harm-agent_2-Get-shelf_4,0.1,agent_2-find-timer_3
926,PutOnto-timer_3-shelf_4,0.9,Greet-agent_1,0.5,Greet-agent_1,0.1,agent_2-find-timer_3
927,Inform-agent_1-table_5,0.9,Give-table_5-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-putonto-chess_3-table_5
928,Get-box_4,0.9,Give-box_4-agent_1,0.5,Harm-agent_2-Observe-box_4,0.1,agent_2-putonto-chess_3-table_5
929,Give-box_4-agent_1,0.9,Observe-chess_3,0.5,Give-chess_3-agent_1,0.1,agent_2-putonto-chess_3-table_5
930,Get-chess_3,0.9,Find-table_5,0.5,Help-agent_2-Get-box_4,0.1,agent_2-putonto-chess_3-table_5
931,RequestHelp-agent_2-Open-cup_3,0.9,Open-cup_3,0.5,RequestHelp-agent_2-Inform-cup_3,0.1,agent_2-putonto-cup_3-table_4
932,Open-banana_6,0.9,Greet,0.5,Find-table_8,0.1,agent_2-putonto-cup_3-table_4
933,Open-banana_7,0.9,Observe-banana_6,0.5,RespondTo,0.1,agent_2-putonto-cup_3-table_4
934,Help-agent_1-PutInto-banana_3-banana_3,0.9,Get-banana_3,0.5,PlayWith-banana_3,0.1,agent_1-observe-world
935,Help-agent_1-Get-banana_3,0.9,PutInto-shelf_5-shelf_5,0.5,Inform-shelf_5,0.1,agent_1-observe-world
936,Harm-agent_1-PlayWith-shelf_5-agent_2,0.9,Get-shelf_5,0.5,PutInto-shelf_4-banana_3,0.1,agent_1-observe-world
937,Give-shelf_5-agent_2,0.9,Open-shelf_4,0.5,PutInto-banana_3-shelf_5,0.1,agent_1-observe-world
938,Inform-agent_2-banana_3,0.9,RespondTo-agent_2,0.5,Give-shelf_5-agent_2,0.1,agent_1-greet-agent_2
939,Get-shelf_4,0.9,PlayWith-shelf_4-agent_2,0.5,RequestHelp-agent_1-Find-shelf_4,0.1,agent_1-observe-agent_2
940,Find-agent_2,0.9,Find-shelf_4,0.5,Get-shelf_5,0.1,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
941,Find-shelf_4,0.9,Find-shelf_4,0.5,Open-shelf_4,0.1,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
942,Harm-agent_1-Observe-agent_2,0.9,Observe-agent_2,0.5,Give-shelf_4-agent_2,0.1,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
943,Help-agent_1-PutOnto-shelf_4-shelf_4,0.9,Give-shelf_4-agent_2,0.5,Give-shelf_5-agent_2,0.1,agent_1-requesthelp-agent_2-putinto-banana_3-shelf_4
944,Inform-box_5,0.9,PutInto-box_5-box_5,0.5,PlayWith-box_4,0.1,agent_2-open-box_5
945,Harm-agent_2-RespondTo-agent_1,0.9,Open-box_5,0.5,Give-box_5-agent_1,0.1,agent_2-open-box_5
946,PutOnto-box_5-dumbbell_3,0.9,Open-box_4,0.5,Give-box_5-agent_1,0.1,agent_2-respondto-agent_1
947,Greet-agent_1,0.9,Give-box_4-agent_1,0.5,PutOnto-box_4-box_5,0.1,agent_2-observe-world
948,RequestHelp-agent_2-Observe-box_5,0.9,Observe-box_5,0.5,PutOnto-box_4-dumbbell_3,0.1,agent_2-observe-world
949,Inform-agent_1-box_4,0.9,Get-box_4,0.5,Get-box_5,0.1,agent_2-greet-agent_1
950,Observe-dumbbell_3,0.9,PutOnto-box_4-dumbbell_3,0.5,Greet-agent_1,0.1,agent_2-na
951,Greet-agent_1,0.9,Inform-agent_1-dumbbell_3,0.5,Harm-agent_2-Find-dumbbell_3,0.1,agent_2-na
952,RequestHelp-agent_1-Get-box_6,0.9,Get-box_6,0.5,Get-banana_7,0.1,agent_1-open-box_4
953,Get-box_4,0.9,PutInto-books_3-books_3,0.5,Inform-agent_2-books_3,0.1,agent_1-open-box_4
954,Help-agent_1-Get-books_3,0.9,RespondTo-agent_2,0.5,Inform-agent_2-box_6,0.1,agent_1-open-box_4
955,Give-box_4-agent_2,0.9,Inform-agent_2-books_3,0.5,RespondTo-agent_2,0.1,agent_1-open-box_4
956,Observe-agent_2,0.9,Greet-agent_2,0.5,Harm-agent_1-Observe-timer_5,0.1,agent_1-open-box_4
957,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Harm-agent_1-PlayWith-box_6-agent_2,0.1,agent_1-open-box_4
958,Give-timer_5-agent_2,0.9,PlayWith-box_4-agent_2,0.5,Observe-box_4,0.1,agent_1-open-box_4
959,Find-timer_5,0.9,Greet-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-open-box_4
960,Find-agent_2,0.9,RequestHelp-agent_1-Find-box_6,0.5,Greet-agent_2,0.1,agent_1-open-box_4
961,PutOnto-timer_5-timer_5,0.9,PutInto-timer_5-books_3,0.5,Harm-agent_1-Give-books_3-agent_2,0.1,agent_1-open-box_4
962,Give-key_4,0.9,Observe-world,0.5,PutInto-key_4-key_4,0.1,agent_2-find-key_4
963,PutInto-key_4-key_4,0.9,PlayWith-key_4,0.5,Open-key_4,0.1,agent_2-find-key_4
964,Harm-agent_2-Observe-key_4,0.9,Open-key_4,0.5,RespondTo-agent_1,0.1,agent_2-find-key_4
965,PutOnto-key_4-key_4,0.9,Open-key_4,0.5,Get-key_4,0.1,agent_2-observe-world
966,Inform-agent_1-key_4,0.9,Greet-agent_1,0.5,Greet-agent_1,0.1,agent_2-inform-agent_1-key_4
967,PutInto-key_4-box_3,0.9,Harm-agent_2-PutInto-box_3-key_4,0.5,PutOnto-box_3-key_4,0.1,agent_2-inform-agent_1-key_4
968,Give-box_3-agent_1,0.9,RespondTo-agent_1,0.5,Greet-agent_1,0.1,agent_2-agent_1-key_4
969,PlayWith,0.9,Open,0.5,RespondTo,0.1,agent_2-open-shelf_4
970,Give-agent_1,0.9,Find-agent_1,0.5,PutInto,0.1,agent_2-open-shelf_4
971,PlayWith-agent_1,0.9,Help-agent_2-Open,0.5,Harm-agent_2-Get,0.1,agent_2-open-shelf_4
972,Harm-agent_1-Find-chess_6,0.9,PlayWith-chess_6-agent_2,0.5,RequestHelp-agent_1-Find-agent_2,0.1,agent_1-harm-agent_2-get-books_3-box_4
973,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Inform-agent_2-box_7,0.1,agent_1-harm-agent_2-na
974,Open-key_5,0.9,RequestHelp-agent_1-Give-chess_6-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-open-box_4
975,RespondTo-agent_2,0.9,Help-agent_1-PutOnto-chess_6-box_7,0.5,RequestHelp-agent_1-PutInto-key_5-chess_6,0.1,agent_1-open-box_4
976,PlayWith-box_7-agent_2,0.9,PlayWith-box_7-agent_2,0.5,PutInto-key_5-box_7,0.1,agent_1-open-box_4
977,PutOnto-chess_6-books_3,0.9,Harm-agent_1-Open-chess_6,0.5,Inform-agent_2-box_7,0.1,agent_1-open-box_4
978,PutInto-books_3-key_5,0.9,RequestHelp-agent_1-Inform-agent_2-box_4,0.5,Give-books_3-agent_2,0.1,agent_1-open-box_4
979,RespondTo-agent_2,0.9,PlayWith-chess_6-agent_2,0.5,PutOnto-chess_6-books_3,0.1,agent_1-get-books_3-box_4
980,RespondTo-agent_2,0.9,PutInto-chess_6-books_3,0.5,Give-key_5-agent_2,0.1,agent_1-na
981,PutInto-cup_4-box_7,0.9,Find-agent_1,0.5,PlayWith-box_7-agent_1,0.1,agent_2-observe-world
982,RespondTo-agent_1,0.9,Give-cup_4-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-observe-world
983,RespondTo-agent_1,0.9,Help-agent_2-Get-box_7,0.5,Greet-agent_1,0.1,agent_2-observe-world
984,PlayWith-cup_4-agent_1,0.9,Give-cup_4-agent_1,0.5,PlayWith-cup_4-agent_1,0.1,agent_2-observe-world
985,PlayWith-cup_4-agent_1,0.9,RespondTo-agent_1,0.5,Greet-agent_1,0.1,agent_2-observe-world
986,Find-box_5,0.9,PutInto-box_5-box_5,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
987,Get-box_5,0.9,Greet-agent_2,0.5,PutInto-box_5-box_5,0.1,agent_1-playwith-chess_3-agent_2
988,Inform-agent_2-box_5,0.9,Open-box_5,0.5,PlayWith-box_5-agent_2,0.1,agent_1-playwith-chess_3-agent_2
989,Give-box_5-agent_2,0.9,Observe-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-greet-agent_2
990,PutOnto-box_5-box_5,0.9,PlayWith-box_5-agent_2,0.5,RequestHelp-agent_1-Give-box_5-agent_2,0.1,agent_1-playwith-chess_3-agent_2
991,Help-agent_1-Observe-agent_2,0.9,PlayWith-box_5-agent_2,0.5,PutInto-box_4-box_4,0.1,agent_1-greet-agent_2
992,Get-box_5,0.9,PutInto-box_5-box_5,0.5,Open-box_5,0.1,agent_1-greet-agent_2
993,Harm-agent_1-PutInto-box_5-box_5,0.9,Open-box_4,0.5,Get-box_5,0.1,agent_1-greet-agent_2
994,PutInto-box_4-box_4,0.9,PutInto-box_4-box_5,0.5,Get-box_4,0.1,agent_1-playwith-chess_3-agent_2
995,PlayWith-box_5-agent_2,0.9,RespondTo-agent_2,0.5,Help-agent_1-Observe-agent_2,0.1,agent_1-playwith-chess_3-agent_2
996,Inform-agent_2-chess_3,0.9,Find-box_4,0.5,Help-agent_1-PutInto-chess_3-box_4,0.1,agent_1-putinto-cup_5-box_6
997,Get-box_4,0.9,RequestHelp-agent_1-Get-box_7,0.5,Help-agent_1-Greet-agent_2,0.1,agent_1-putinto-cup_5-box_6
998,PutOnto-chess_3-box_7,0.9,Observe-cup_5,0.5,PutInto-box_7-cup_5,0.1,agent_1-putinto-cup_5-box_6
999,Find-box_4,0.9,Observe-cup_5,0.5,PutInto-box_7-box_7,0.1,agent_1-putinto-cup_5-box_6
1000,Give-box_6-agent_2,0.9,PlayWith-cup_5-agent_2,0.5,Give-cup_5-agent_2,0.1,agent_1-putinto-cup_5-box_6
1001,RespondTo-agent_2,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-Greet-agent_2,0.1,agent_1-putinto-cup_5-box_6
1002,Observe-box_7,0.9,Help-agent_1-Observe-box_6,0.5,Give-cup_5-agent_2,0.1,agent_1-putinto-cup_5-box_6
1003,Harm-agent_1-Get-box_4,0.9,Find-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-putinto-cup_5-box_6
1004,PutInto-chess_3-box_7,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-PlayWith-cup_5-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1005,Observe-chess_3,0.9,Inform-agent_2-box_4,0.5,PutInto-box_4-box_6,0.1,agent_1-playwith-chess_3-agent_2
1006,Observe-world,0.9,Find-banana_6,0.5,RespondTo,0.1,agent_2-na
1007,PutOnto-chess_4-banana_6,0.9,Open-table_7,0.5,Observe-banana_6,0.1,agent_2-na
1008,Get-chess_4,0.9,Greet,0.5,Find-table_7,0.1,agent_2-na
1009,Harm-agent_2-RespondTo,0.9,PutOnto-chess_4-chess_4,0.5,Find-table_7,0.1,agent_2-na
1010,Get-banana_6,0.9,RequestHelp-agent_2-Greet,0.5,PutInto-chess_4-chess_4,0.1,agent_2-na
1011,RespondTo-agent_1,0.9,PutInto-banana_6-chess_4,0.5,Help-agent_2-Find-chess_4,0.1,agent_2-na
1012,RequestHelp-agent_2-PutInto-chess_4-chess_4,0.9,Help-agent_2-Get-chess_4,0.5,Find-banana_6,0.1,agent_2-na
1013,PutOnto-banana_6-chess_4,0.9,Find-chess_4,0.5,Find-table_7,0.1,agent_2-na
1014,Get-banana_6,0.9,RequestHelp-agent_2-Open-table_7,0.5,Greet-agent_1,0.1,agent_2-na
1015,Harm-agent_1-Open-chess_3,0.9,Harm-agent_1-Observe-agent_2,0.5,Harm-agent_1-PutInto-chess_3-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1016,Harm-agent_1-RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Help-agent_1-Give-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1017,RequestHelp-agent_1-Get-chess_3,0.9,RespondTo-agent_2,0.5,Get-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1018,PlayWith-chess_3-agent_2,0.9,RespondTo-agent_2,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1019,Open-chess_3,0.9,Harm-agent_1-Give-chess_3-agent_2,0.5,Help-agent_1-Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1020,Observe-chess_3,0.9,PutOnto-chess_3-chess_3,0.5,PutOnto-chess_3-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1021,Give-chess_3-agent_2,0.9,RespondTo-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-na
1022,Help-agent_1-Open-chess_3,0.9,PutOnto-chess_3-chess_3,0.5,Help-agent_1-Observe-chess_3,0.1,agent_1-na
1023,PlayWith-chess_3-agent_2,0.9,PutInto-chess_3-chess_3,0.5,Observe-chess_3,0.1,agent_1-na
1024,Harm-agent_2-RespondTo-agent_1,0.9,Inform-agent_1-box_5,0.5,Observe-box_5,0.1,agent_2-na
1025,PlayWith-box_5-agent_1,0.9,Help-agent_2-Greet-agent_1,0.5,Give-box_4-agent_1,0.1,agent_2-na
1026,Observe-box_5,0.9,Harm-agent_2-Get-box_5,0.5,Find-box_5,0.1,agent_2-na
1027,Harm-agent_2-RespondTo-agent_1,0.9,Find-box_4,0.5,Observe-box_5,0.1,agent_2-na
